id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
3365,closed,idrougge,false,Alhadis,false,0,1,0,0,0
3362,closed,gumblex,false,pchaigno,false,1,5,0,1,0
3356,closed,philippreston,false,pchaigno,false,3,1,0,3,0
3351,closed,swharden,false,pchaigno,false,5,3,5,0,0
3348,closed,vflyson,false,brandonblack,false,3,5,99,0,95
3347,closed,oscarsaleta,false,pchaigno,false,1,1,0,1,0
3346,closed,thewhitetulip,false,Caged,true,159,3,148,10,0
3345,closed,lukeoftheaura,false,pchaigno,false,10,1,0,0,10
3344,closed,holmrenser,false,holmrenser,false,0,4,0,0,0
3343,closed,Faizaankhan3,false,pchaigno,false,1,4,0,1,0
3342,closed,lucasrodes,false,vmg,true,5,3,3,1,0
3338,closed,ojdo,false,pchaigno,false,13,4,9,3,0
3334,closed,alexjfisher,false,pchaigno,false,0,4,0,0,0
3331,closed,tomlutzenberger,false,Alhadis,false,0,6,0,0,0
3330,closed,sv3,false,Alhadis,false,1,6,1,0,0
3327,closed,sathyalog,false,Alhadis,false,0,3,0,0,0
3326,closed,siddharthist,false,siddharthist,false,0,1,0,0,0
3324,closed,bradynpoulsen,false,Alhadis,false,2,1,0,2,0
3323,closed,danilaml,false,brandonblack,false,3,8,8,0,4
3322,closed,CodingAnarchy,false,CodingAnarchy,false,0,2,0,0,0
3318,closed,jevanpipitone,false,pchaigno,false,29,1,0,0,29
3317,closed,GiorgioMaroki,false,pchaigno,false,0,1,0,0,0
3316,closed,adam704a,false,lildude,true,361,16,369,0,8
3313,closed,matejkosik,false,Alhadis,false,0,5,0,0,0
3309,closed,Dbz,false,Dbz,false,0,2,0,0,0
3305,closed,siddharthist,false,siddharthist,false,189,15,189,0,0
3304,closed,Alexey-T,false,pchaigno,false,0,2,0,0,0
3303,closed,Alexey-T,false,arfon,false,0,2,0,0,0
3302,closed,Alexey-T,false,arfon,false,0,1,0,0,0
3301,closed,Alexey-T,false,arfon,false,0,2,0,0,0
3300,closed,soul2197,false,soul2197,false,0,2,0,0,0
3299,closed,Ho-Holic,false,brandonblack,false,40,3,0,6,34
3298,closed,lubien,false,arfon,false,0,2,0,0,0
3293,closed,austintoddj,false,austintoddj,false,5,11,5,0,0
3292,closed,otgo,false,otgo,false,0,1,0,0,0
3291,open,andreevlex,false,null,false,null,38,540,0,null
3290,closed,cdown,false,cdown,false,0,3,0,0,0
3288,closed,devnoname120,false,pchaigno,false,73,3,74,0,0
3286,closed,jamesone,false,pchaigno,false,3,4,3,0,0
3283,closed,mbmccormick,false,mbmccormick,false,0,3,0,0,0
3282,closed,mayou36,false,mayou36,false,0,4,0,0,0
3273,closed,otgo,false,pchaigno,false,0,1,0,0,0
3271,closed,otgo,false,otgo,false,0,11,0,0,0
3270,closed,flipdazed,false,pchaigno,false,15,7,18,2,4
3265,closed,icecubetray,false,icecubetray,false,0,3,0,0,0
3263,closed,sahat,false,pchaigno,false,4,2,3,0,0
3261,closed,nathany,false,lildude,true,473,1,0,473,0
3260,closed,Mikechaos,false,pchaigno,false,4,2,0,4,0
3257,closed,otgo,false,pchaigno,false,0,4,0,0,0
3256,closed,apsdehal,false,pchaigno,false,3,8,272,0,269
3252,closed,larshp,false,larshp,false,7,11,7,0,0
3244,closed,jecisc,false,pchaigno,false,36,4,34,2,0
3239,closed,jseabold,false,pchaigno,false,29,1,0,29,0
4070,closed,BitPit12,false,lildude,true,0,0,null,null,null
4064,closed,carusogabriel,false,pchaigno,false,0,1,0,0,0
4063,closed,afterether,false,afterether,false,0,3,0,0,0
4061,closed,miketsivinsky,false,miketsivinsky,false,0,5,0,0,0
4060,closed,miketsivinsky,false,miketsivinsky,false,0,2,0,0,0
4056,open,Alhadis,false,null,false,null,10,30,10,null
4055,closed,ghost,false,null,false,0,2,0,0,0
4050,closed,Pawamoy,false,Pawamoy,false,0,10,0,0,0
4049,closed,Impulse21,false,Impulse21,false,0,5,0,0,0
4047,closed,Priyanka1527,false,lildude,true,14,1,0,0,14
4046,closed,asudbury,false,pchaigno,false,0,5,0,0,0
4045,closed,zekrom-vale,false,lildude,true,16,1,0,0,15
3234,closed,nathany,false,nathany,false,34,23,196,0,162
3232,closed,zcorpan,false,zcorpan,false,0,3,0,0,0
3231,closed,highperformancecoder,false,pchaigno,false,2,4,2,0,0
3230,closed,ghost,false,null,false,3,4,3,0,0
3229,closed,controversial,false,arfon,false,13,6,166,13,166
3228,closed,inoas,false,arfon,false,6,28,6,0,0
3226,closed,siegy22,false,pchaigno,false,23,8,23,0,0
3225,closed,pchaigno,false,pchaigno,false,79,11,78,0,0
3222,closed,Skylark13,false,pchaigno,false,80,2,29,50,0
3217,closed,jalbam,false,pchaigno,false,0,1,0,0,0
3216,closed,jalbam,false,pchaigno,false,80,1,0,80,0
3211,closed,arfon,false,brandonblack,false,76,0,null,null,null
3210,closed,haskellcamargo,false,pchaigno,false,82,1,0,82,0
3209,closed,pchaigno,false,vmg,true,502,11,504,0,1
3204,closed,Warry,false,arfon,false,1,15,16,0,15
3202,closed,AelitaStyles,false,pchaigno,false,83,7,82,1,0
3200,closed,kissarat,false,pchaigno,false,0,1,0,0,0
3194,closed,bcr,false,pchaigno,false,0,1,0,0,0
3191,closed,elucian,false,pchaigno,false,0,3,2,0,1
3190,closed,ppernot,false,larsbrinkhoff,false,1,13,33,0,32
3187,closed,vors,false,pchaigno,false,7,2,0,0,7
3186,closed,Herst,false,pchaigno,false,93,8,4,0,89
3185,closed,RonMelkhior,false,pchaigno,false,8,10,18,2,12
3184,closed,mcandre,false,pchaigno,false,0,2,0,0,0
3181,closed,mirabilos,false,lildude,true,426,11,426,0,0
3179,closed,deosha,false,pchaigno,false,11,1,0,0,11
3178,closed,cozos,false,arfon,false,13,17,63,0,50
3172,closed,reebr,false,larsbrinkhoff,false,36,9,103,0,67
3170,closed,narunlifescience,false,narunlifescience,false,0,3,0,0,0
3169,closed,anntzer,false,pchaigno,false,0,1,0,0,0
3168,closed,karol-202,false,pchaigno,false,338,4,338,0,0
3167,closed,hckr,false,brandonblack,false,88,4,88,0,0
3163,closed,alexazhou,false,alexazhou,false,0,13,63,0,63
3159,closed,jcubic,false,jcubic,false,0,3,35,0,35
3158,closed,jcubic,false,pchaigno,false,0,3,0,0,0
3156,open,nosoop,false,Caged,true,null,29,441,109,null
3155,closed,avelino,false,pchaigno,false,0,1,0,0,0
3153,closed,FarbodSalamat-Zadeh,false,pchaigno,false,0,1,0,0,0
3150,closed,conlain-k,false,arfon,false,42,5,0,34,7
3146,closed,Fedjmike,false,pchaigno,false,0,1,0,0,0
3144,closed,ktalebian,false,pchaigno,false,121,2,0,102,18
3140,closed,nasa9084,false,nasa9084,false,74,2,74,0,0
3139,closed,asarazan,false,lildude,true,455,6,455,0,0
3136,closed,golanguz,false,pchaigno,false,0,4,0,0,0
3135,closed,pchaigno,false,arfon,false,7,7,7,0,0
3133,closed,StoneCypher,false,lildude,true,494,17,468,27,1
3131,closed,cezarykluczynski,false,lildude,true,503,1,0,503,0
3130,open,Alhadis,false,null,false,null,5,0,0,null
3129,closed,Chalarangelo,false,Chalarangelo,false,0,7,2,0,2
3121,closed,veesa,true,larsbrinkhoff,false,38,4,38,0,0
3120,closed,veesa,true,pchaigno,false,0,1,0,0,0
3119,closed,jbrooksuk,false,pchaigno,false,0,8,0,0,0
3118,closed,songgao,false,pchaigno,false,0,1,0,0,0
3114,closed,siddharthist,false,lildude,true,514,8,513,0,0
3107,closed,larsbrinkhoff,false,larsbrinkhoff,false,0,2,0,0,0
3106,open,larsbrinkhoff,false,null,false,null,6,160,37,null
3103,closed,andydavies92,false,pchaigno,false,2,2,0,2,0
3097,closed,avarun42,false,arfon,false,1,3,0,0,0
3096,closed,arfon,false,arfon,false,0,0,null,null,null
3094,open,reebr,false,null,false,null,5,4,0,null
3089,closed,davorb,false,pchaigno,false,1,3,1,0,0
3084,closed,controversial,false,pchaigno,false,1,1,0,1,0
3083,closed,zhenyu-zhou,false,zhenyu-zhou,false,0,4,0,0,0
3081,closed,mkxcode,false,pchaigno,false,1,5,1,0,0
3075,closed,dwijnand,false,arfon,false,0,17,383,0,383
3072,closed,stoewer,false,pchaigno,false,6,7,6,0,0
3070,closed,arfon,false,arfon,false,84,6,7,0,76
3067,closed,jamesadarich,false,arfon,false,1,11,671,1,671
3065,closed,wb9688,false,arfon,false,0,1,0,0,0
3064,closed,vespakoen,false,Caged,true,318,1,0,318,0
3063,closed,carlbennett,false,arfon,false,2,5,0,0,1
3060,closed,arfonsmith,false,arfonsmith,false,0,0,null,null,null
