id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
8978,closed,ricky2k7,false,MarshallOfSound,false,0,4,0,0,0
8977,closed,binux,false,zcbenz,true,85,3,239,85,239
8976,closed,mikekok,false,enlight,false,0,1,0,0,0
8975,closed,astoilkov,false,zcbenz,true,85,3,74,10,0
8973,closed,subwaymatch,false,kevinsawicki,true,0,1,0,0,0
8972,closed,Daij-Djan,false,kevinsawicki,true,0,3,0,0,0
8970,closed,kieferlam,false,MarshallOfSound,false,0,4,0,0,0
8969,open,rawatsandeep670,false,null,false,null,20,0,0,null
8968,closed,Klchan-me,false,MarshallOfSound,false,0,1,0,0,0
8967,closed,elis,false,kevinsawicki,true,11,2,11,0,0
8966,closed,Sindcs,false,kevinsawicki,true,72,2,33,38,0
8965,closed,luchillo17,false,luchillo17,false,0,2,0,0,0
