id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
2839,closed,packoman,false,ttaylorr,true,6,5,102,0,95
2838,closed,creste,false,creste,false,1,4,66,1,66
2837,closed,torfl,false,ttaylorr,true,7,1,0,7,0
2836,closed,kervin521,false,ttaylorr,true,7,1,0,7,0
2835,closed,canyou2014,false,ttaylorr,true,7,1,0,7,0
2834,open,gst,false,null,false,null,1,0,8,null
2833,closed,gst,false,gst,false,55,18,47,8,0
2832,closed,samskiter,false,ttaylorr,true,9,3,0,9,0
2827,closed,yfronto,false,ttaylorr,true,1,2,0,0,1
2826,open,timor-raiman,false,null,false,null,1,0,0,null
2825,open,yodovicz,false,null,false,null,4,12,1,null
2824,closed,herman-chen,false,ttaylorr,true,1,1,0,1,0
2822,closed,Bengt,false,ttaylorr,true,0,1,0,0,0
1181,closed,bettinardi,false,technoweenie,false,4,20,415,0,411
1175,closed,donnib,false,donnib,false,0,1,0,0,0
1174,closed,sinbad,false,sinbad,false,0,2,0,0,0
1172,closed,larsxschneider,false,sinbad,false,83,13,731,2,650
1171,open,RagtagShawn,false,null,false,null,2,0,0,null
1169,closed,graingert,false,technoweenie,false,0,1,0,0,0
1167,open,sgoo,false,null,false,null,3,0,0,null
1166,closed,grwhumphries,false,technoweenie,false,0,2,0,0,0
1165,open,rrost,false,null,false,null,8,2,0,null
1164,open,technoweenie,false,null,false,null,0,null,null,null
1163,closed,PickySalamander,false,PickySalamander,false,0,2,0,0,0
1161,closed,sophana,false,technoweenie,false,0,9,0,0,0
1159,closed,woopla,false,sinbad,false,9,5,6,0,1
1157,closed,micahwalter,false,technoweenie,false,0,3,0,0,0
1156,open,tpdownes,false,null,false,null,22,1,0,null
1155,closed,larsxschneider,false,sinbad,false,6,1,0,0,6
1153,closed,larsxschneider,false,technoweenie,false,0,1,0,0,0
1152,closed,svermeulen,false,technoweenie,false,0,2,0,0,0
1151,closed,StefanLundmark,false,StefanLundmark,false,22,12,21,0,0
1150,closed,pascalberger,false,pascalberger,false,0,3,0,0,0
1148,open,ivotron,false,null,false,null,5,0,0,null
1142,closed,hbons,false,technoweenie,false,0,3,0,0,0
1140,closed,technoweenie,false,technoweenie,false,112,1,0,112,0
1139,open,DuLerWeil,false,null,false,null,4,23,0,null
1138,closed,javabrett,false,javabrett,false,5,2,0,5,0
1137,closed,Felk,false,sinbad,false,2,1,0,2,0
1132,closed,mstrap,false,technoweenie,false,3,1,0,0,3
1131,open,FeodorFitsner,false,null,false,null,8,43,0,null
1129,open,jdschw,false,null,false,null,3,0,0,null
1126,closed,technoweenie,false,technoweenie,false,0,1,0,0,0
1125,closed,csmager,false,technoweenie,false,127,2,127,0,0
1124,closed,AdamCanady,false,AdamCanady,false,0,4,0,0,0
1123,closed,PickySalamander,false,PickySalamander,false,0,2,0,0,0
1121,closed,rjbell4,false,sinbad,false,63,17,1,0,62
1120,closed,technoweenie,false,sschuberth,false,263,13,263,0,0
1116,closed,TruJosh,false,technoweenie,false,48,2,48,0,0
1114,closed,prashantakerkar,false,ttaylorr,true,661,34,660,1,0
1113,open,andyvn22,false,null,false,null,10,692,1,null
1112,closed,jean-christophe-manciot,false,technoweenie,false,4,13,1,3,0
1111,open,jean-christophe-manciot,false,null,false,null,7,3,1,null
1110,closed,disturbio,false,disturbio,false,8,14,4,4,0
1108,closed,sschuberth,false,sschuberth,false,5,10,6,0,1
1101,open,limor-gs,false,null,false,null,23,596,0,null
1100,closed,epriestley,false,sinbad,false,10,10,14,7,11
1099,open,epriestley,false,null,false,null,6,559,0,null
1098,open,sinbad,false,null,false,null,0,null,null,null
1097,closed,prashantakerkar,false,sinbad,false,1,4,1,0,0
1095,open,epriestley,false,null,false,null,2,1,0,null
1092,closed,anatolyborodin,false,technoweenie,false,0,2,0,0,0
1090,closed,lbergelson,false,sinbad,false,4,11,8,3,6
1089,closed,ygoe,false,technoweenie,false,0,7,127,0,127
1088,open,epriestley,false,null,false,null,3,9,1,null
1086,open,technoweenie,false,null,false,null,0,null,null,null
1077,open,larsxschneider,false,null,false,null,4,81,0,null
1075,closed,javabrett,false,javabrett,false,20,6,18,2,0
1074,closed,javabrett,false,javabrett,false,31,12,14,16,0
1073,closed,chriskinsman,false,technoweenie,false,0,7,708,0,708
1072,closed,sh2ka,false,technoweenie,false,3,1,0,0,3
1069,closed,technoweenie,false,technoweenie,false,679,0,null,null,null
1068,closed,mponce1,false,mponce1,false,0,17,0,0,0
1066,open,blasto333,false,null,false,null,5,70,0,null
1065,closed,mnonnenm,false,technoweenie,false,0,1,0,0,0
1064,closed,bunkymunky92,false,rubyist,true,0,0,null,null,null
1063,closed,relet,false,technoweenie,false,5,7,755,0,750
1062,closed,englercj,false,englercj,false,0,2,0,0,0
1061,open,tvandijck,false,null,false,null,1,0,0,null
1059,closed,sinbad,false,ttaylorr,true,774,4,774,0,0
1057,closed,dnewmarch,false,sinbad,false,19,16,19,0,0
1056,closed,cmaumet,false,ttaylorr,true,127,7,126,0,0
1055,open,rjbell4,false,ttaylorr,true,null,13,805,0,null
1053,open,rubyist,true,null,false,null,1,0,1,null
1052,closed,technoweenie,false,technoweenie,false,0,1,0,0,0
1050,closed,tpdownes,false,technoweenie,false,37,7,37,0,0
1049,closed,panamafrancis,false,technoweenie,false,0,1,0,0,0
1047,closed,scooterman,false,scooterman,false,5,18,38,0,33
1046,closed,szigetics,false,ttaylorr,true,781,2,781,0,0
1044,open,gully,false,technoweenie,false,null,17,816,0,null
1043,closed,TheYokai,false,technoweenie,false,39,3,34,0,4
1041,closed,panjandrum,false,technoweenie,false,39,3,0,0,39
1035,closed,akhyansh13,false,akhyansh13,false,0,1,0,0,0
1034,closed,miumok98,false,technoweenie,false,0,0,null,null,null
1033,closed,miumok98,false,technoweenie,false,0,1,0,0,0
1032,closed,unixnewbie,false,ttaylorr,true,134,3,125,8,0
1031,closed,perrette,false,perrette,false,0,3,0,0,0
1029,closed,technoweenie,false,technoweenie,false,8,1,0,8,0
1022,closed,Mais316,false,technoweenie,false,9,4,0,0,8
1021,closed,jacobmischka,false,technoweenie,false,1,6,1,0,0
1020,closed,kilianc,false,technoweenie,false,0,4,0,0,0
1018,closed,rjbell4,false,technoweenie,false,3,3,2,0,0
1015,closed,jroelofs,false,jroelofs,false,0,3,0,0,0
1014,closed,sinbad,false,ttaylorr,true,788,5,787,1,0
1013,closed,vtchalakov,false,technoweenie,false,241,4,577,0,336
1011,closed,Theologie,false,ttaylorr,true,789,20,789,0,0
